GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
54617,7.36E-01,6.55E-01,0.0528,0.44661322,2.36E-02,735.76,INO80,INO80 complex ATPase subunit
2677,7.36E-01,6.55E-01,0.0507,0.4463848,2.26E-02,1295.19,GGCX,gamma-glutamyl carboxylase
285141,7.36E-01,6.55E-01,0.1057,-0.44639562,-4.72E-02,128.05,ERICH2,glutamate rich 2
112268313,7.36E-01,6.55E-01,0.2146,0.44639637,9.58E-02,125.94,LOC112268313,
7024,7.36E-01,6.55E-01,0.055,-0.44613882,-2.46E-02,1020.51,TFCP2,transcription factor CP2
119392,7.36E-01,6.56E-01,0.0869,0.44603696,3.87E-02,128.09,SFR1,SWI5 dependent homologous recombination repair protein 1
10974,7.37E-01,6.56E-01,0.1977,-0.44543802,-8.81E-02,132.11,ADIRF,adipogenesis regulatory factor
101752334,7.37E-01,6.56E-01,0.1144,0.4452377,5.09E-02,221.67,PVRIG2P,"PVR related immunoglobulin domain containing 2, pseudogene"
5016,7.37E-01,6.56E-01,0.1452,0.44502491,6.46E-02,63.89,OVGP1,oviductal glycoprotein 1
4707,7.37E-01,6.56E-01,0.0916,-0.44497672,-4.08E-02,467.81,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1
101929018,7.37E-01,6.56E-01,0.0992,0.44485073,4.41E-02,10.64,LOC101929018,uncharacterized LOC101929018
8633,7.37E-01,6.56E-01,0.2079,-0.4448525,-9.25E-02,322.06,UNC5C,unc-5 netrin receptor C
163259,7.37E-01,6.57E-01,0.1215,-0.44472087,-5.40E-02,50.38,DENND2C,DENN domain containing 2C
7436,7.37E-01,6.57E-01,0.1295,0.44440656,5.76E-02,422.75,VLDLR,very low density lipoprotein receptor
64895,7.38E-01,6.57E-01,0.0478,0.44412995,2.12E-02,408.48,PAPOLG,poly(A) polymerase gamma
105371480,7.38E-01,6.57E-01,0.1119,0.44399163,4.97E-02,61.16,LOC105371480,uncharacterized LOC105371480
10664,7.38E-01,6.57E-01,0.0506,0.44392965,2.25E-02,1304.03,CTCF,CCCTC-binding factor
50511,7.38E-01,6.57E-01,0.1049,-0.44377897,-4.65E-02,92.26,SYCP3,synaptonemal complex protein 3
150967,7.38E-01,6.58E-01,0.0928,0.4432384,4.11E-02,746.44,LINC01963,long intergenic non-protein coding RNA 1963
4985,7.38E-01,6.58E-01,0.2476,0.44317292,1.10E-01,117.14,OPRD1,opioid receptor delta 1
135138,7.38E-01,6.58E-01,0.1323,-0.44286032,-5.86E-02,159.51,PACRG,parkin coregulated
55229,7.38E-01,6.58E-01,0.0687,0.44274905,3.04E-02,452.51,PANK4,pantothenate kinase 4 (inactive)
912,7.38E-01,6.58E-01,0.1717,0.44249475,7.60E-02,36.17,CD1D,CD1d molecule
117248,7.38E-01,6.58E-01,0.1726,-0.44250664,-7.64E-02,2732.92,GALNT15,polypeptide N-acetylgalactosaminyltransferase 15
1124,7.38E-01,6.58E-01,0.1597,-0.44226601,-7.06E-02,399.67,CHN2,chimerin 2
58158,7.38E-01,6.58E-01,0.3121,0.44242004,1.38E-01,29.16,NEUROD4,neuronal differentiation 4
283537,7.38E-01,6.58E-01,0.0791,0.44227904,3.50E-02,279.2,SLC46A3,solute carrier family 46 member 3
81565,7.38E-01,6.58E-01,0.0983,-0.44226182,-4.35E-02,624.29,NDEL1,nudE neurodevelopment protein 1 like 1
146,7.38E-01,6.58E-01,0.1928,0.44239313,8.53E-02,31.98,ADRA1D,adrenoceptor alpha 1D
60312,7.39E-01,6.58E-01,0.1038,-0.44199149,-4.59E-02,1691.31,AFAP1,actin filament associated protein 1
10973,7.39E-01,6.59E-01,0.0733,0.44192712,3.24E-02,1048.63,ASCC3,activating signal cointegrator 1 complex subunit 3
4738,7.39E-01,6.59E-01,0.0631,-0.44185805,-2.79E-02,852.97,NEDD8,NEDD8 ubiquitin like modifier
101101773,7.39E-01,6.59E-01,0.1867,-0.44160309,-8.25E-02,27.29,LINC00609,long intergenic non-protein coding RNA 609
201562,7.39E-01,6.59E-01,0.0609,-0.44133819,-2.69E-02,1150.97,HACD2,3-hydroxyacyl-CoA dehydratase 2
2739,7.39E-01,6.59E-01,0.0465,0.44101794,2.05E-02,2173.51,GLO1,glyoxalase I
401492,7.39E-01,6.59E-01,0.2457,-0.44095731,-1.08E-01,105.21,LINC01235,long intergenic non-protein coding RNA 1235
51067,7.39E-01,6.59E-01,0.0614,-0.44064852,-2.71E-02,425.46,YARS2,tyrosyl-tRNA synthetase 2
440944,7.39E-01,6.60E-01,0.07,0.44046357,3.08E-02,320.37,THUMPD3-AS1,THUMPD3 antisense RNA 1
9101,7.39E-01,6.60E-01,0.0493,-0.44050422,-2.17E-02,1383.69,USP8,ubiquitin specific peptidase 8
81853,7.40E-01,6.60E-01,0.0646,0.43996395,2.84E-02,579.73,TMEM14B,transmembrane protein 14B
10311,7.40E-01,6.60E-01,0.047,0.4396413,2.07E-02,887.5,VPS26C,VPS26 endosomal protein sorting factor C
80741,7.40E-01,6.60E-01,0.1117,0.43954455,4.91E-02,53.44,LY6G5C,lymphocyte antigen 6 family member G5C
155038,7.40E-01,6.60E-01,0.1126,-0.43948087,-4.95E-02,226.25,GIMAP8,"GTPase, IMAP family member 8"
9731,7.40E-01,6.60E-01,0.0668,0.43931865,2.93E-02,652.68,CEP104,centrosomal protein 104
4296,7.40E-01,6.61E-01,0.0803,0.4391365,3.53E-02,957.35,MAP3K11,mitogen-activated protein kinase kinase kinase 11
26269,7.40E-01,6.61E-01,0.0629,0.43902639,2.76E-02,420.07,FBXO8,F-box protein 8
220416,7.40E-01,6.61E-01,0.2058,-0.43902149,-9.04E-02,52.61,LRRC63,leucine rich repeat containing 63
10021,7.41E-01,6.61E-01,0.2209,-0.43862603,-9.69E-02,66.69,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4
100113386,7.41E-01,6.61E-01,0.0626,0.43851784,2.75E-02,60.74,UCKL1-AS1,UCKL1 antisense RNA 1
147429,7.41E-01,6.61E-01,0.2033,-0.43797372,-8.90E-02,87.49,AQP4-AS1,AQP4 antisense RNA 1
2103,7.41E-01,6.61E-01,0.175,-0.43789709,-7.67E-02,26.27,ESRRB,estrogen related receptor beta
146198,7.41E-01,6.62E-01,0.0435,-0.43756335,-1.90E-02,972.6,ZFP90,ZFP90 zinc finger protein
56133,7.42E-01,6.62E-01,0.2205,-0.43685537,-9.63E-02,414.58,PCDHB2,protocadherin beta 2
80350,7.42E-01,6.62E-01,0.1557,0.43690395,6.80E-02,21.45,LPAL2,"lipoprotein(a) like 2, pseudogene"
22901,7.42E-01,6.62E-01,0.0988,-0.43688338,-4.32E-02,285.52,ARSG,arylsulfatase G
80745,7.42E-01,6.62E-01,0.0819,0.43656477,3.57E-02,198.35,THUMPD2,THUMP domain containing 2
112267909,7.42E-01,6.62E-01,0.1642,-0.43659866,-7.17E-02,11.14,LOC112267909,uncharacterized LOC112267909
440356,7.42E-01,6.62E-01,0.1932,-0.43655958,-8.43E-02,12.08,CDIPTOSP,"CDIP transferase opposite strand, pseudogene"
402665,7.42E-01,6.62E-01,0.1561,-0.43667044,-6.82E-02,431.48,IGLON5,IgLON family member 5
100134713,7.42E-01,6.63E-01,0.0707,0.43591222,3.08E-02,256.36,NDUFB2-AS1,NDUFB2 antisense RNA 1
53938,7.42E-01,6.63E-01,0.0611,-0.43573749,-2.66E-02,436.48,PPIL3,peptidylprolyl isomerase like 3
92105,7.42E-01,6.63E-01,0.0623,-0.43578132,-2.71E-02,545.54,INTS4,integrator complex subunit 4
124402,7.43E-01,6.63E-01,0.0696,-0.4354447,-3.03E-02,351.62,UBALD1,UBA like domain containing 1
8326,7.43E-01,6.63E-01,0.1962,-0.43510709,-8.54E-02,54.13,FZD9,frizzled class receptor 9
79675,7.43E-01,6.64E-01,0.0548,0.43424935,2.38E-02,439.7,FASTKD1,FAST kinase domains 1
100874260,7.43E-01,6.64E-01,0.0802,0.4342646,3.48E-02,54.55,UBE2CP5,ubiquitin conjugating enzyme E2 C pseudogene 5
10057,7.43E-01,6.64E-01,0.0695,-0.43415907,-3.02E-02,1405.78,ABCC5,ATP binding cassette subfamily C member 5
1738,7.43E-01,6.64E-01,0.0548,0.43401187,2.38E-02,1555.1,DLD,dihydrolipoamide dehydrogenase
144165,7.44E-01,6.64E-01,0.1388,0.43392583,6.02E-02,459.27,PRICKLE1,prickle planar cell polarity protein 1
90865,7.44E-01,6.64E-01,0.1361,-0.43385117,-5.91E-02,663.22,IL33,interleukin 33
54976,7.44E-01,6.65E-01,0.0577,0.43353486,2.50E-02,614.33,C20orf27,chromosome 20 open reading frame 27
728323,7.44E-01,6.65E-01,0.0876,-0.43313346,-3.79E-02,57.42,LINC01881,long intergenic non-protein coding RNA 1881
51114,7.45E-01,6.65E-01,0.1107,0.43237483,4.79E-02,2109.57,ZDHHC9,zinc finger DHHC-type palmitoyltransferase 9
2475,7.45E-01,6.66E-01,0.0714,0.43223262,3.08E-02,1524.41,MTOR,mechanistic target of rapamycin kinase
25813,7.45E-01,6.66E-01,0.0583,-0.43145266,-2.52E-02,714.06,SAMM50,SAMM50 sorting and assembly machinery component
9139,7.45E-01,6.66E-01,0.0533,0.43123293,2.30E-02,718.15,CBFA2T2,CBFA2/RUNX1 partner transcriptional co-repressor 2
100507062,7.46E-01,6.67E-01,0.0912,-0.43085549,-3.93E-02,25.32,PSMD6-AS2,PSMD6 antisense RNA 2
11174,7.46E-01,6.67E-01,0.1515,-0.43065119,-6.52E-02,300.3,ADAMTS6,ADAM metallopeptidase with thrombospondin type 1 motif 6
7458,7.46E-01,6.67E-01,0.039,0.4306361,1.68E-02,5655.75,EIF4H,eukaryotic translation initiation factor 4H
3821,7.46E-01,6.67E-01,0.2269,0.4306557,9.77E-02,47.88,KLRC1,killer cell lectin like receptor C1
22920,7.46E-01,6.67E-01,0.0764,-0.43019711,-3.28E-02,1771.78,KIFAP3,kinesin associated protein 3
101927021,7.46E-01,6.67E-01,0.1012,0.43012944,4.35E-02,143.5,ZFAND2A-DT,ZFAND2A divergent transcript
85417,7.46E-01,6.67E-01,0.1536,-0.43017406,-6.61E-02,53.7,CCNB3,cyclin B3
127733,7.46E-01,6.68E-01,0.2884,0.42946809,1.24E-01,76.77,UBXN10,UBX domain protein 10
4249,7.46E-01,6.68E-01,0.0795,-0.42946935,-3.42E-02,2042.3,MGAT5,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase"
54838,7.46E-01,6.68E-01,0.0576,-0.42953428,-2.47E-02,1305.8,WBP1L,WW domain binding protein 1 like
51162,7.47E-01,6.68E-01,0.1349,0.42916704,5.79E-02,426.41,EGFL7,EGF like domain multiple 7
105377399,7.47E-01,6.68E-01,0.1569,0.42860641,6.73E-02,11.25,LOC105377399,uncharacterized LOC105377399
10081,7.47E-01,6.68E-01,0.0438,-0.42831422,-1.87E-02,503.83,PDCD7,programmed cell death 7
51537,7.47E-01,6.69E-01,0.1063,-0.42814981,-4.55E-02,93.22,MTFP1,mitochondrial fission process 1
4734,7.47E-01,6.69E-01,0.1418,0.4279631,6.07E-02,402,NEDD4,NEDD4 E3 ubiquitin protein ligase
80254,7.47E-01,6.69E-01,0.0362,0.42784552,1.55E-02,600.43,CEP63,centrosomal protein 63
2914,7.48E-01,6.69E-01,0.2751,-0.42769546,-1.18E-01,69.51,GRM4,glutamate metabotropic receptor 4
112268163,7.48E-01,6.69E-01,0.0999,0.42774062,4.27E-02,12.04,LOC112268163,
3266,7.48E-01,6.69E-01,0.1624,-0.42744543,-6.94E-02,13.79,ERAS,ES cell expressed Ras
57128,7.48E-01,6.69E-01,0.0523,0.42716165,2.24E-02,417.56,LYRM4,LYR motif containing 4
7093,7.48E-01,6.69E-01,0.1965,-0.42694632,-8.39E-02,73.62,TLL2,tolloid like 2
100505530,7.48E-01,6.70E-01,0.2705,0.426588,1.15E-01,22.28,LINC02520,long intergenic non-protein coding RNA 2520
25998,7.48E-01,6.70E-01,0.0507,0.426377,2.16E-02,1074.53,IBTK,inhibitor of Bruton tyrosine kinase
107984841,7.48E-01,6.70E-01,0.1244,-0.42630441,-5.30E-02,28.09,LOC107984841,replaced by ID 100288069
645191,7.49E-01,6.70E-01,0.1817,-0.4259879,-7.74E-02,84.93,LINGO3,leucine rich repeat and Ig domain containing 3
79639,7.49E-01,6.70E-01,0.0931,-0.42591483,-3.97E-02,112.26,TMEM53,transmembrane protein 53
57121,7.49E-01,6.70E-01,0.1755,0.42577039,7.47E-02,330.3,LPAR5,lysophosphatidic acid receptor 5
9878,7.49E-01,6.70E-01,0.0428,-0.42557297,-1.82E-02,1426.59,TOX4,TOX high mobility group box family member 4
6285,7.49E-01,6.71E-01,0.1444,-0.42542968,-6.15E-02,6631.1,S100B,S100 calcium binding protein B
106635533,7.49E-01,6.71E-01,0.1103,-0.42530371,-4.69E-02,245.68,SNORA103,"small nucleolar RNA, H/ACA box 103"
54796,7.49E-01,6.71E-01,0.1659,0.42518852,7.05E-02,92.83,BNC2,basonuclin 2
9848,7.49E-01,6.71E-01,0.1024,0.42481623,4.35E-02,1319.91,MFAP3L,microfibril associated protein 3 like
22862,7.49E-01,6.71E-01,0.0695,0.42448756,2.95E-02,2029.92,FNDC3A,fibronectin type III domain containing 3A
4731,7.49E-01,6.71E-01,0.0488,0.42447095,2.07E-02,646.39,NDUFV3,NADH:ubiquinone oxidoreductase subunit V3
130557,7.50E-01,6.71E-01,0.0439,-0.42426696,-1.86E-02,494.85,ZNF513,zinc finger protein 513
200958,7.50E-01,6.72E-01,0.1279,-0.4240193,-5.42E-02,89.18,MUC20,"mucin 20, cell surface associated"
24144,7.50E-01,6.72E-01,0.0439,0.42371759,1.86E-02,802.61,TFIP11,tuftelin interacting protein 11
56919,7.50E-01,6.72E-01,0.0593,-0.42334937,-2.51E-02,754.76,DHX33,DEAH-box helicase 33
4515,7.50E-01,6.72E-01,0.0639,0.42328789,2.70E-02,92.16,MTCP1,mature T cell proliferation 1
105371427,7.50E-01,6.72E-01,0.0908,0.42317644,3.84E-02,20.37,LOC105371427,replaced by ID 56957
100128890,7.50E-01,6.72E-01,0.1695,-0.42287237,-7.17E-02,94.8,FAM66B,family with sequence similarity 66 member B
29128,7.50E-01,6.72E-01,0.1556,0.4229237,6.58E-02,793.43,UHRF1,ubiquitin like with PHD and ring finger domains 1
51166,7.50E-01,6.72E-01,0.0752,-0.42277452,-3.18E-02,294.8,AADAT,aminoadipate aminotransferase
11181,7.50E-01,6.72E-01,0.1022,0.42275575,4.32E-02,435.28,TREH,trehalase
2931,7.50E-01,6.73E-01,0.0834,0.42260862,3.52E-02,1347.27,GSK3A,glycogen synthase kinase 3 alpha
100533952,7.51E-01,6.73E-01,0.0807,0.42232153,3.41E-02,22.55,RBAK-RBAKDN,RBAK-RBAKDN readthrough
65263,7.51E-01,6.73E-01,0.0914,0.4220664,3.86E-02,258.99,PYCR3,pyrroline-5-carboxylate reductase 3
1388,7.51E-01,6.73E-01,0.0503,0.4219814,2.12E-02,1541.2,ATF6B,activating transcription factor 6 beta
51400,7.51E-01,6.73E-01,0.0641,-0.42188291,-2.71E-02,1146.88,PPME1,protein phosphatase methylesterase 1
153339,7.51E-01,6.73E-01,0.0537,0.42142934,2.26E-02,2610.19,TMEM167A,transmembrane protein 167A
374819,7.51E-01,6.73E-01,0.0899,-0.42145968,-3.79E-02,240.64,LRRC37A3,leucine rich repeat containing 37 member A3
55284,7.52E-01,6.74E-01,0.0582,0.42099637,2.45E-02,680.82,UBE2W,ubiquitin conjugating enzyme E2 W
55825,7.52E-01,6.74E-01,0.0588,-0.42087778,-2.47E-02,184.5,PECR,peroxisomal trans-2-enoyl-CoA reductase
100505865,7.52E-01,6.74E-01,0.1351,0.42081337,5.69E-02,14.6,LINC00920,long intergenic non-protein coding RNA 920
27134,7.52E-01,6.74E-01,0.2648,0.42074796,1.11E-01,35.08,TJP3,tight junction protein 3
55206,7.52E-01,6.74E-01,0.0616,0.4206025,2.59E-02,1091.18,SBNO1,strawberry notch homolog 1
444,7.52E-01,6.74E-01,0.0647,-0.42051533,-2.72E-02,2729.58,ASPH,aspartate beta-hydroxylase
1347,7.52E-01,6.74E-01,0.0841,-0.42018902,-3.53E-02,1247.49,COX7A2,cytochrome c oxidase subunit 7A2
4025,7.52E-01,6.74E-01,0.2867,-0.42020572,-1.20E-01,27.39,LPO,lactoperoxidase
9448,7.52E-01,6.74E-01,0.0767,0.42002272,3.22E-02,9057.86,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4
9419,7.52E-01,6.75E-01,0.0639,0.41950277,2.68E-02,594.41,CRIPT,CXXC repeat containing interactor of PDZ3 domain
644297,7.53E-01,6.75E-01,0.1057,-0.41920464,-4.43E-02,21.28,FAM215B,family with sequence similarity 215 member B
10951,7.53E-01,6.75E-01,0.0686,0.41914271,2.87E-02,2426.54,CBX1,chromobox 1
100506621,7.53E-01,6.75E-01,0.1811,-0.41889041,-7.58E-02,358.11,LINC01279,replaced by ID 151887
10157,7.53E-01,6.75E-01,0.1104,0.41884476,4.63E-02,1377.83,AASS,aminoadipate-semialdehyde synthase
107987251,7.53E-01,6.75E-01,0.154,0.41878897,6.45E-02,42.23,LOC107987251,
56103,7.53E-01,6.76E-01,0.1435,-0.41859423,-6.01E-02,1424.03,PCDHGB2,"protocadherin gamma subfamily B, 2"
641648,7.53E-01,6.76E-01,0.1306,0.4185443,5.47E-02,27.25,SNORD87,"small nucleolar RNA, C/D box 87"
51451,7.53E-01,6.76E-01,0.0551,-0.41852115,-2.31E-02,481.2,LCMT1,leucine carboxyl methyltransferase 1
55421,7.53E-01,6.76E-01,0.0541,0.41767253,2.26E-02,893.29,NCBP3,nuclear cap binding subunit 3
51248,7.53E-01,6.76E-01,0.0474,-0.41769707,-1.98E-02,723.12,PDZD11,PDZ domain containing 11
100129460,7.53E-01,6.76E-01,0.12,0.41758118,5.01E-02,102.38,DPY19L1P1,DPY19L1 pseudogene 1
84650,7.54E-01,6.76E-01,0.0948,-0.41734414,-3.96E-02,235.13,EBPL,EBP like
79814,7.54E-01,6.77E-01,0.1535,-0.4169551,-6.40E-02,41.7,AGMAT,agmatinase
126917,7.54E-01,6.77E-01,0.0958,0.4170623,4.00E-02,650.73,IFFO2,intermediate filament family orphan 2
6007,7.54E-01,6.77E-01,0.1511,0.41711601,6.30E-02,19.31,RHD,Rh blood group D antigen
127428,7.54E-01,6.77E-01,0.0739,0.41697843,3.08E-02,388.09,TCEANC2,transcription elongation factor A N-terminal and central domain containing 2
387758,7.54E-01,6.77E-01,0.1845,-0.41696554,-7.69E-02,1217.25,FIBIN,fin bud initiation factor homolog
154822,7.54E-01,6.77E-01,0.3792,-0.41673601,-1.58E-01,728.88,LINC00689,long intergenic non-protein coding RNA 689
282809,7.54E-01,6.77E-01,0.0726,-0.41675265,-3.03E-02,445.62,POC1B,POC1 centriolar protein B
1211,7.54E-01,6.77E-01,0.0575,0.41663674,2.39E-02,2065.18,CLTA,clathrin light chain A
654790,7.54E-01,6.77E-01,0.2961,-0.41657264,-1.23E-01,163.39,PCP4L1,Purkinje cell protein 4 like 1
112487,7.54E-01,6.77E-01,0.0681,-0.41652931,-2.84E-02,403.52,DTD2,D-aminoacyl-tRNA deacylase 2
57095,7.54E-01,6.77E-01,0.0948,-0.41628707,-3.94E-02,1254.74,PITHD1,PITH domain containing 1
6208,7.54E-01,6.77E-01,0.0833,0.41608062,3.47E-02,6200.35,RPS14,ribosomal protein S14
51276,7.54E-01,6.77E-01,0.0781,0.41607359,3.25E-02,73.94,ZNF571,zinc finger protein 571
25871,7.54E-01,6.78E-01,0.04,0.41561317,1.66E-02,799.36,NEPRO,nucleolus and neural progenitor protein
105375216,7.54E-01,6.78E-01,0.0957,0.41560307,3.98E-02,18.41,LOC105375216,uncharacterized LOC105375216
105376541,7.54E-01,6.78E-01,0.1694,-0.41570342,-7.04E-02,55.73,NRIP3-DT,NRIP3 divergent transcript
64849,7.55E-01,6.78E-01,0.1605,-0.4152577,-6.66E-02,205.41,SLC13A3,solute carrier family 13 member 3
8742,7.55E-01,6.78E-01,0.1051,-0.41494789,-4.36E-02,388.93,TNFSF12,TNF superfamily member 12
113220,7.55E-01,6.78E-01,0.3666,-0.41479812,-1.52E-01,27.11,KIF12,kinesin family member 12
6164,7.55E-01,6.78E-01,0.0982,-0.41452464,-4.07E-02,4182.16,RPL34,ribosomal protein L34
5151,7.55E-01,6.78E-01,0.1342,0.41457062,5.56E-02,876.36,PDE8A,phosphodiesterase 8A
4215,7.55E-01,6.78E-01,0.0589,0.41452201,2.44E-02,546.52,MAP3K3,mitogen-activated protein kinase kinase kinase 3
132660,7.55E-01,6.79E-01,0.0554,-0.41402555,-2.29E-02,403.65,LIN54,lin-54 DREAM MuvB core complex component
84771,7.56E-01,6.79E-01,0.1909,0.41359463,7.90E-02,25.56,DDX11L2,DEAD/H-box helicase 11 like 2 (pseudogene)
105374104,7.56E-01,6.79E-01,0.1329,0.41326738,5.49E-02,11.94,LINC02021,long intergenic non-protein coding RNA 2021
342908,7.56E-01,6.79E-01,0.1108,-0.41323945,-4.58E-02,162.93,ZNF404,zinc finger protein 404
151887,7.56E-01,6.80E-01,0.1571,-0.41297093,-6.49E-02,2528.35,CCDC80,coiled-coil domain containing 80
222223,7.56E-01,6.80E-01,0.1203,-0.41267456,-4.97E-02,573.69,ELAPOR2,endosome-lysosome associated apoptosis and autophagy regulator family member 2
91860,7.56E-01,6.80E-01,0.0607,0.41262387,2.50E-02,178.34,CALML4,calmodulin like 4
414208,7.56E-01,6.80E-01,0.0831,-0.41248847,-3.43E-02,99.94,ZNF32-AS2,ZNF32 antisense RNA 2
221002,7.56E-01,6.80E-01,0.2259,-0.41240029,-9.32E-02,238.27,RASGEF1A,RasGEF domain family member 1A
23303,7.56E-01,6.80E-01,0.11,-0.41226335,-4.54E-02,1461.18,KIF13B,kinesin family member 13B
203228,7.57E-01,6.80E-01,0.088,-0.41200177,-3.62E-02,440.26,C9orf72,C9orf72-SMCR8 complex subunit
9877,7.57E-01,6.80E-01,0.0712,-0.41190327,-2.93E-02,2891.34,ZC3H11A,zinc finger CCCH-type containing 11A
105369194,7.57E-01,6.80E-01,0.1482,0.41182756,6.10E-02,50.09,LOC105369194,uncharacterized LOC105369194
102724238,7.57E-01,6.80E-01,0.1139,-0.4117884,-4.69E-02,67.35,FAM88C,family with sequence similarity 88 member C
5828,7.57E-01,6.81E-01,0.0504,0.41170773,2.07E-02,758.62,PEX2,peroxisomal biogenesis factor 2
3326,7.57E-01,6.81E-01,0.0676,-0.41110341,-2.78E-02,16033.48,HSP90AB1,heat shock protein 90 alpha family class B member 1
160851,7.57E-01,6.81E-01,0.0969,0.41111778,3.98E-02,314.91,DGKH,diacylglycerol kinase eta
9855,7.57E-01,6.81E-01,0.0583,-0.41051802,-2.39E-02,324.93,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
6314,7.57E-01,6.81E-01,0.0582,-0.4105696,-2.39E-02,511.69,ATXN7,ataxin 7
107986986,7.57E-01,6.82E-01,0.1466,-0.41028605,-6.01E-02,12.56,LOC107986986,uncharacterized LOC107986986
102238594,7.57E-01,6.82E-01,0.1141,0.41026083,4.68E-02,11.67,SPACA6-AS1,SPACA6 antisense RNA 1
6206,7.58E-01,6.82E-01,0.0948,-0.41015328,-3.89E-02,6776.43,RPS12,ribosomal protein S12
57337,7.58E-01,6.82E-01,0.0761,-0.40989583,-3.12E-02,700.86,SENP7,SUMO specific peptidase 7
57179,7.58E-01,6.82E-01,0.0436,-0.40989379,-1.79E-02,2260.01,KIAA1191,KIAA1191
105377920,7.58E-01,6.82E-01,0.1109,0.40976285,4.54E-02,41.66,LOC105377920,
9698,7.58E-01,6.82E-01,0.0637,0.40929241,2.61E-02,2002.04,PUM1,pumilio RNA binding family member 1
474383,7.58E-01,6.82E-01,0.0816,0.40933041,3.34E-02,72.52,F8A2,coagulation factor VIII associated 2
4588,7.58E-01,6.83E-01,0.2209,-0.4089405,-9.03E-02,89.43,MUC6,"mucin 6, oligomeric mucus/gel-forming"
100529262,7.58E-01,6.83E-01,0.103,0.40871518,4.21E-02,223.96,MIA-RAB4B,MIA-RAB4B readthrough (NMD candidate)
286464,7.58E-01,6.83E-01,0.307,0.40876166,1.25E-01,39.29,CFAP47,cilia and flagella associated protein 47
137994,7.58E-01,6.83E-01,0.0831,0.40856392,3.39E-02,117.41,LETM2,leucine zipper and EF-hand containing transmembrane protein 2
4255,7.58E-01,6.83E-01,0.1385,0.40861397,5.66E-02,127.21,MGMT,O-6-methylguanine-DNA methyltransferase
51804,7.59E-01,6.83E-01,0.1405,-0.40823609,-5.74E-02,94.48,SIX4,SIX homeobox 4
2245,7.59E-01,6.83E-01,0.0845,0.40823316,3.45E-02,453.32,FGD1,"FYVE, RhoGEF and PH domain containing 1"
57214,7.59E-01,6.83E-01,0.1569,0.40778559,6.40E-02,378.66,CEMIP,cell migration inducing hyaluronidase 1
2170,7.59E-01,6.84E-01,0.1687,-0.40758406,-6.88E-02,320.31,FABP3,fatty acid binding protein 3
79692,7.59E-01,6.83E-01,0.0608,0.40772616,2.48E-02,501.94,ZNF322,zinc finger protein 322
1351,7.59E-01,6.84E-01,0.0627,0.40757067,2.55E-02,1625.1,COX8A,cytochrome c oxidase subunit 8A
100124516,7.59E-01,6.84E-01,0.1313,-0.4076221,-5.35E-02,9.55,SNORD58C,"small nucleolar RNA, C/D box 58C"
23161,7.59E-01,6.84E-01,0.0552,0.40723387,2.25E-02,1302.23,SNX13,sorting nexin 13
79612,7.59E-01,6.84E-01,0.0728,0.40716956,2.97E-02,358.42,NAA16,"N-alpha-acetyltransferase 16, NatA auxiliary subunit"
55152,7.59E-01,6.84E-01,0.061,-0.40696459,-2.48E-02,878.68,DALRD3,DALR anticodon binding domain containing 3
3093,7.59E-01,6.84E-01,0.0645,-0.40694509,-2.63E-02,1527.56,UBE2K,ubiquitin conjugating enzyme E2 K
100996447,7.59E-01,6.84E-01,0.0866,-0.40686422,-3.53E-02,41.22,MLF1-DT,MLF1 divergent transcript
54112,7.59E-01,6.84E-01,0.2372,-0.40676171,-9.65E-02,91.68,GPR88,G protein-coupled receptor 88
54801,7.60E-01,6.84E-01,0.0666,-0.4064616,-2.71E-02,703.88,HAUS6,HAUS augmin like complex subunit 6
55131,7.60E-01,6.85E-01,0.0784,-0.40595778,-3.18E-02,981.2,RBM28,RNA binding motif protein 28
64423,7.60E-01,6.85E-01,0.1284,-0.40539724,-5.21E-02,1665.32,INF2,inverted formin 2
51506,7.60E-01,6.85E-01,0.049,0.40531995,1.99E-02,1467.98,UFC1,ubiquitin-fold modifier conjugating enzyme 1
140803,7.60E-01,6.85E-01,0.1921,-0.40504345,-7.78E-02,90.06,TRPM6,transient receptor potential cation channel subfamily M member 6
728448,7.61E-01,6.86E-01,0.1803,0.40416186,7.29E-02,166.36,PPIEL,peptidylprolyl isomerase E like pseudogene
9371,7.62E-01,6.87E-01,0.0861,0.40357578,3.47E-02,2242.98,KIF3B,kinesin family member 3B
22944,7.62E-01,6.87E-01,0.0633,-0.40336591,-2.55E-02,245.73,KIN,Kin17 DNA and RNA binding protein
2803,7.62E-01,6.87E-01,0.0601,0.40327984,2.42E-02,2011.38,GOLGA4,golgin A4
56963,7.62E-01,6.87E-01,0.1249,-0.40298867,-5.03E-02,5813.94,RGMA,repulsive guidance molecule BMP co-receptor a
102724843,7.62E-01,6.87E-01,0.1067,-0.4023737,-4.30E-02,317.08,LOC102724843,uncharacterized LOC102724843
4621,7.62E-01,6.87E-01,0.1143,-0.40229481,-4.60E-02,149.25,MYH3,myosin heavy chain 3
